Date,ABBY,BARR,BART,BLAN,BONA,CLBJ,CPER,DCFS,DEJU,DELA,DSNY,GRSM,GUAN,HARV,HEAL,JERC,JORN,KONA,KONZ,LAJA,LENO,MLBS,MOAB,NIWO,NOGP,OAES,ONAQ,ORNL,OSBS,PUUM,RMNP,SCBI,SERC,SJER,SOAP,SRER,STEI,STER,TALL,TEAK,TOOL,TREE,UKFS,UNDE,WOOD,WREF,YELL
2015-04-16,,,,,,,,,,-3.960868613951045,,,,,,-3.170049643866271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-17,,,,-0.4670092120381186,,,,,,-4.485494242675216,,,,,,-1.7730071575481277,,,,,,,,,,-5.929578185984315,,,,,-19.014717638234767,,,,,,,,,,,,,,,,
2015-04-18,,,-13.115806083618049,,,,,,,,,,,,,-2.91066860810788,,,,,,,,,,,,,,,-11.336900741346108,,,,,,,,,,,,,,,,
2015-04-19,,,,-4.535676348170453,,,,,,-3.837693037031224,,,,,,-3.085353077415009,,,,,,,,,,,,,,,-14.35503903111256,,,,,,,,,,,,,,,,
2015-04-20,,,-13.417965813563228,-6.197198753756812,,,,,,,,,,,,-1.2268710373195741,,,,,,,,,,,,,,,-17.369910247118355,,,,,,,,,,,,,,,,
2015-04-21,,,-11.316124987530449,-7.037530630197584,,,,,,,,,,,,,,,,,,,,,,-5.509563427734324,,,,,-17.297777852582737,,,,,,,,,,,,,,,,
2015-04-22,,,-7.40315946884631,-6.095897878104202,,,,,,,,,,,,,,,,,,,,,,-8.544166599481176,,,,,,,,,,,,,,,,,,,,,
2015-04-23,,,-11.44255032937621,-6.936338330098602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,-7.818248299653593,,,,,,,,,,,,,,,,,,,,,
2015-04-25,,,,-4.232219216730975,,,,,,-3.8674323573290175,,,,,,-4.561819103562646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-26,,,,-4.181928974460204,,,,,,,,,,,,-2.9076582789421628,,,,,,,,,,-6.946475527839518,,,,,-13.250404657083685,,,,,,,,,,,,,,,,
2015-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,-7.698340961771946,,,,,-12.81062248169005,,,,,,,,,,,,,,,,
2015-04-28,,,,,,,,,,,,,,,,-3.0718457346224866,,,,,,,,,,-7.091889367718016,,,,,,,,,,,,,,,,,,,,,
2015-04-29,,,,,,,,,,-1.9477592415990606,,,,,,,,,,,,,,,,-5.926784409719105,,,,,,,,,,,,,,,,,,,,,
2015-04-30,,,,-4.341521424882858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-01,,,,-5.689452839480422,,,,,,,,,,,,,,,,,,,,,,,,,,,-14.533273023714093,,,,,,,,,,,,,,,,
2015-05-02,,,,-6.408314622637327,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.063767180159399,,,,,,,,,,,,,,,,
2015-05-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-05-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.682095651335196,,,,,,,,,,,,,,,,
2015-05-05,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9457229710254635,,,,,-13.562987044031923,,,,,,,,,,,,,,,,
2015-05-06,,,,,,,,,,,,,,,,,,,,,,,,,,-4.505157176727795,,,,,0.5536194023109946,,,,,,,,,,,,,,,,
2015-05-07,,,,-5.396853059102321,,,,,,,,,,,,,,,,,,,,,,-4.13647284341438,,,,,-11.993780788006806,,,,,,,,,,,,,,,,
2015-05-08,,,,,,,,,,,,,,,,,,,,,,,,,,-7.249110230064392,,,,,-15.89985767495537,,,,,,,,,,,,,,,,
2015-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,-5.517070633204816,,,,,-11.832370316561196,,,,,,,,,,,,,,,,
2015-05-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-10.759234016509708,,,,,,,,,,,,,,,,
2015-05-11,,,-3.9559266927554697,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.97256562424395,,,,,,,,,,,,,,,,
